LncRNA name	MiRNA name 	Gene name	Disease(TCGA)	Activity score
AC074117.10	hsa-let-7b-5p	IGF2BP2	LUSC	0.263531205406914
RP11-43N5.1	hsa-miR-21-3p	ZNF608	LUSC	0.262900626937409
RP5-899E9.1	hsa-miR-98-5p	CCL5	LUSC	0.262760384110045
TSPOAP1-AS1	hsa-miR-151a-5p	SOX17	LUSC	0.2625756878569
RP11-802E16.3	hsa-miR-130b-3p	SNAI3	LUSC	0.262522517775653
AC003991.3	hsa-miR-9-5p	TGFBR2	LUSC	0.261771122225296
RP11-54O7.3	hsa-miR-452-5p	DPYSL2	LUSC	0.261219747948601
TUG1	hsa-miR-29b-3p	TET2	LUSC	0.260791014843786
CATIP-AS2	hsa-miR-15b-5p	MMP9	LUSC	0.260583842141778
HOXA-AS2	hsa-miR-106b-5p	DAB2	LUSC	0.260343821582191
RP11-802E16.3	hsa-miR-130b-3p	CYLD	LUSC	0.258905424543091
CARD8-AS1	hsa-miR-590-5p	OLR1	LUSC	0.258841474601644
RP11-372K14.2	hsa-miR-222-3p	PLXNC1	LUSC	0.258209147698123
RP11-372K14.2	hsa-miR-221-3p	CXCL12	LUSC	0.257859593385235
RP11-314B1.2	hsa-miR-128-3p	MMP2	LUSC	0.257836899848897
TUG1	hsa-miR-29b-3p	GSK3B	LUSC	0.25781842984858
NORAD	hsa-miR-106a-5p	APP	LUSC	0.257057769409616
TUG1	hsa-miR-29a-3p	DICER1	LUSC	0.256934876546426
TRG-AS1	hsa-miR-183-5p	ITGB1	LUSC	0.256702802368763
RP11-314B1.2	hsa-miR-130b-3p	CSF1	LUSC	0.256201444353736
AC005154.6	hsa-miR-16-5p	NCOR2	LUSC	0.256132845100333
RP11-372K14.2	hsa-miR-221-3p	CORO1A	LUSC	0.256023697108841
KDM4A-AS1	hsa-miR-125a-3p	EZH2	LUSC	0.254812689119293
TUG1	hsa-miR-29b-3p	TET1	LUSC	0.254512538052171
RP5-1198O20.4	hsa-miR-92a-3p	VIM	LUSC	0.254037953005914
ZBTB20-AS1	hsa-miR-149-5p	PTGER2	LUSC	0.25377826647775
LINC01105	hsa-miR-149-5p	PTGER2	LUSC	0.253357837281902
RP11-588K22.2	hsa-miR-103a-3p	PTEN	LUSC	0.253200792674495
TUG1	hsa-miR-29a-3p	BCL7A	LUSC	0.252336919495967
TUG1	hsa-miR-29b-3p	BCL7A	LUSC	0.25227171650812
LINC-PINT	hsa-miR-203a-3p	ATM	LUSC	0.252095905558993
AC015849.16	hsa-miR-203a-3p	LIFR	LUSC	0.251914045965458
LINC01358	hsa-miR-378a-3p	TGFB2	LUSC	0.251671820169162
TUG1	hsa-miR-29b-3p	LRP6	LUSC	0.251647794871407
RP11-314B1.2	hsa-miR-130b-3p	ZEB1	LUSC	0.250499602704254
RP11-314B1.2	hsa-miR-130b-3p	IRF1	LUSC	0.250191036298892
TUG1	hsa-miR-29a-3p	TET1	LUSC	0.250049559638342
RP5-1198O20.4	hsa-miR-92a-3p	TGFBR2	LUSC	0.24978824625111
RP11-507K2.6	hsa-miR-142-3p	PTPN23	LUSC	0.249632070451427
RP11-54O7.3	hsa-miR-93-3p	DAB2	LUSC	0.249087168310613
TUG1	hsa-miR-29a-3p	GSK3B	LUSC	0.248382461806456
AC009948.5	hsa-miR-203a-3p	ATM	LUSC	0.248373005491633
RP11-73M18.8	hsa-miR-148a-3p	VAV2	LUSC	0.24789958455694
CATIP-AS2	hsa-miR-15b-5p	KDR	LUSC	0.247776971252343
AC093627.10	hsa-miR-25-3p	RGS3	LUSC	0.247741681220802
LINC-PINT	hsa-miR-203a-3p	IL15	LUSC	0.247507322529178
AC074117.10	hsa-let-7b-5p	ANAPC1	LUSC	0.247427845829737
CTB-89H12.4	hsa-miR-590-3p	APC	LUSC	0.246952234045973
CARD8-AS1	hsa-miR-125a-3p	IRF4	LUSC	0.246651374262874
TRG-AS1	hsa-miR-183-5p	FOXO1	LUSC	0.246649165982984
RP11-588K22.2	hsa-miR-103a-3p	TIMP3	LUSC	0.245860131150953
TUG1	hsa-miR-29a-3p	SETDB1	LUSC	0.245487618689547
RP11-372K14.2	hsa-miR-221-3p	BMF	LUSC	0.245153798917461
COL4A2-AS1	hsa-miR-106b-5p	JAK1	LUSC	0.24504483244247
AC093627.10	hsa-miR-25-3p	KAT2B	LUSC	0.245004290616675
TUG1	hsa-miR-29a-3p	TET2	LUSC	0.244950086360875
RP11-553L6.5	hsa-miR-1293	TIMP1	LUSC	0.244828711179784
RP5-1198O20.4	hsa-miR-200a-5p	SOX17	LUSC	0.244602700594247
LINC01278	hsa-miR-130b-3p	MMP2	LUSC	0.244516744357992
RP11-278C7.3	hsa-miR-106a-5p	RUNX1	LUSC	0.244338425664335
AC108142.1	hsa-miR-224-5p	PTX3	LUSC	0.244288328702002
OIP5-AS1	hsa-miR-137	RORA	LUSC	0.243892776016637
CTB-89H12.4	hsa-miR-590-3p	FOSL2	LUSC	0.243684214454524
AC074117.10	hsa-let-7b-5p	E2F2	LUSC	0.24308676373437
RP4-639F20.1	hsa-miR-23a-5p	TGFB2	LUSC	0.242976925123397
RP11-314B1.2	hsa-miR-130b-3p	SNAI3	LUSC	0.242569644616561
LINC01184	hsa-miR-93-5p	ANG	LUSC	0.242244540605922
TUG1	hsa-miR-29a-3p	KDM5B	LUSC	0.24216980695583
KCNQ1OT1	hsa-miR-106a-5p	RUNX1	LUSC	0.242039333319577
RP11-96K19.2	hsa-miR-148a-3p	INO80	LUSC	0.241612926534879
RP11-372K14.2	hsa-miR-221-3p	CDKN1B	LUSC	0.241600250129751
CTC-444N24.11	hsa-miR-26a-1-3p	E2F3	LUSC	0.241546109757721
RP5-1198O20.4	hsa-miR-92a-3p	CD69	LUSC	0.240938821086887
SLFNL1-AS1	hsa-miR-31-5p	ARID1A	LUSC	0.240683639010217
AC003991.3	hsa-miR-9-5p	ETS1	LUSC	0.240126875205765
RP11-372K14.2	hsa-miR-222-3p	BMF	LUSC	0.239935431808917
NEAT1	hsa-miR-23b-3p	MAP3K14	LUSC	0.239907651334411
RP11-372K14.2	hsa-miR-221-3p	MEOX2	LUSC	0.239668309781916
AC108142.1	hsa-miR-224-5p	CXCR4	LUSC	0.239660640573459
ANKRD10-IT1	hsa-miR-183-5p	ZEB1	LUSC	0.239433366817786
TUG1	hsa-miR-29b-3p	LAMC1	LUSC	0.239311021047427
ZMIZ1-AS1	hsa-miR-550a-5p	CPEB4	LUSC	0.238994071925887
LINC01128	hsa-let-7d-5p	AGO1	LUSC	0.238947053566545
LINC01128	hsa-let-7d-5p	APP	LUSC	0.238672399254069
COL4A2-AS1	hsa-miR-106a-5p	RUNX1	LUSC	0.238535570472221
SH3BP5-AS1	hsa-miR-1291	ERN1	LUSC	0.238499573028819
TRG-AS1	hsa-miR-98-5p	IGF1	LUSC	0.238209750410526
LINC01128	hsa-miR-149-5p	PTGER2	LUSC	0.237939356513158
RP11-314B1.2	hsa-miR-128-3p	SNAI1	LUSC	0.237804262664132
ANKRD10-IT1	hsa-miR-183-5p	AKAP12	LUSC	0.237717105954414
LRRC75A-AS1	hsa-miR-145-5p	CDK4	LUSC	0.23757778661791
OIP5-AS1	hsa-miR-7-5p	IGF1R	LUSC	0.237350846058157
C1RL-AS1	hsa-miR-16-5p	PRDM4	LUSC	0.237308395388987
TUG1	hsa-miR-29a-3p	CCNT2	LUSC	0.237132082139016
PIK3CD-AS1	hsa-miR-196b-5p	TGFBR2	LUSC	0.236725120453854
AC005154.6	hsa-miR-16-5p	VEGFA	LUSC	0.236541635242735
AC015849.16	hsa-miR-203a-3p	ASAP1	LUSC	0.236366832322463
AC108142.1	hsa-miR-224-5p	DPYSL2	LUSC	0.236298522748728
CARD8-AS1	hsa-miR-590-5p	SMAD7	LUSC	0.236270333261247
LINC-PINT	hsa-miR-149-5p	PTGER2	LUSC	0.23620203410445
HOXA-AS2	hsa-miR-106b-5p	SMAD7	LUSC	0.235862055812409
COL4A2-AS1	hsa-miR-106a-5p	TGFBR2	LUSC	0.235427536902871
PPP1R26-AS1	hsa-miR-143-3p	DNMT3A	LUSC	0.235399578533976
RP11-54O7.3	hsa-miR-185-5p	IL10RA	LUSC	0.23530614682055
AC007750.5	hsa-miR-361-5p	TWIST1	LUSC	0.234603312772834
RP11-324L17.1	hsa-miR-27b-5p	PXN	LUSC	0.234414181928406
TUG1	hsa-miR-29b-3p	SFPQ	LUSC	0.23418698494799
SNHG12	hsa-miR-16-5p	NCOR2	LUSC	0.233852286057868
RP11-278C7.3	hsa-miR-106a-5p	ULK1	LUSC	0.233674068917611
RP11-260M19.2	hsa-miR-19b-1-5p	KDR	LUSC	0.2334651477422
OIP5-AS1	hsa-miR-7-5p	SERPINB5	LUSC	0.232963558994578
RP11-54O7.3	hsa-miR-185-5p	AR	LUSC	0.2326466887973
PSMB8-AS1	hsa-miR-589-5p	MAP3K8	LUSC	0.23233654301451
RP11-834C11.4	hsa-miR-98-5p	IL10	LUSC	0.232309768145481
LINC01915	hsa-miR-32-5p	PTEN	LUSC	0.232036295743663
COL4A2-AS1	hsa-miR-106b-5p	PRRX1	LUSC	0.23156555233492
PIK3CD-AS1	hsa-miR-196b-5p	CD8A	LUSC	0.231351848572488
NORAD	hsa-miR-106b-5p	ZBTB4	LUSC	0.231167648506182
TUG1	hsa-miR-29b-3p	SP1	LUSC	0.230997982526332
SLFNL1-AS1	hsa-miR-424-5p	FASN	LUSC	0.230632311856209
LINC01278	hsa-miR-130b-3p	TP53INP1	LUSC	0.230267871170702
RP11-802E16.3	hsa-miR-130b-3p	TP53INP1	LUSC	0.230102894111348
RP11-324L17.1	hsa-miR-27b-5p	ADAM19	LUSC	0.229763579193587
SLFNL1-AS1	hsa-miR-424-5p	AGO1	LUSC	0.229755227287924
KCNQ1OT1	hsa-miR-33b-5p	ZEB1	LUSC	0.229133141040237
ZBED3-AS1	hsa-miR-149-5p	PTGER2	LUSC	0.229089670441485
MALAT1	hsa-miR-503-5p	BCL6	LUSC	0.228928185785266
SNHG16	hsa-let-7e-5p	EIF3J	LUSC	0.228785753454032
MALAT1	hsa-miR-30e-5p	NOTCH1	LUSC	0.228250847654842
NORAD	hsa-miR-106a-5p	ULK1	LUSC	0.228192690108346
KCNQ1OT1	hsa-miR-106a-5p	ATM	LUSC	0.228113762503368
RP11-288I21.1	hsa-miR-331-3p	ING5	LUSC	0.227881656285842
RP11-588K22.2	hsa-miR-103a-3p	RUNX2	LUSC	0.2278720549203
CARD8-AS1	hsa-miR-125a-3p	IL23R	LUSC	0.227567432883618
C1RL-AS1	hsa-miR-16-5p	RICTOR	LUSC	0.22754421121154
RP11-278C7.3	hsa-miR-106a-5p	ATM	LUSC	0.227286220548291
RP5-1198O20.4	hsa-miR-25-3p	RGS3	LUSC	0.227220033589503
CTD-2369P2.5	hsa-miR-93-5p	DAB2	LUSC	0.227178934168023
TUG1	hsa-miR-186-5p	SETD2	LUSC	0.226869869635988
TUG1	hsa-miR-29b-3p	NKIRAS2	LUSC	0.226617807235093
KB-1615E4.2	hsa-miR-590-5p	SMAD7	LUSC	0.226512932627658
PTOV1-AS1	hsa-miR-378a-3p	TGFB2	LUSC	0.226455788538423
RP11-421L21.3	hsa-miR-128-3p	LGALS3	LUSC	0.226434849153245
RP11-54O7.3	hsa-miR-185-5p	DUSP4	LUSC	0.226182268262783
CTD-2369P2.5	hsa-miR-93-5p	SMAD7	LUSC	0.226141752305601
PIK3CD-AS1	hsa-miR-345-5p	NTRK3	LUSC	0.225998554929772
SNHG12	hsa-miR-199a-3p	VEGFA	LUSC	0.225967740773372
RP11-372K14.2	hsa-miR-221-3p	RECK	LUSC	0.225551845860269
SLFNL1-AS1	hsa-miR-99b-5p	ARID3A	LUSC	0.225495419709989
CASK-AS1	hsa-miR-142-3p	CCNT2	LUSC	0.225312891301886
AC074117.10	hsa-let-7b-5p	AKT2	LUSC	0.225191363757431
SGMS1-AS1	hsa-miR-130b-3p	CYLD	LUSC	0.225183052186914
RP11-372K14.2	hsa-miR-221-3p	HOXB5	LUSC	0.225057291574767
HOXA-AS2	hsa-miR-106b-5p	TNFSF11	LUSC	0.225006398936228
LINC-PINT	hsa-miR-203a-3p	SNAI1	LUSC	0.224928804103716
RP5-1198O20.4	hsa-miR-92a-3p	KAT2B	LUSC	0.224496196294407
PTOV1-AS1	hsa-miR-378a-3p	GOLT1A	LUSC	0.224237995029186
PCBP1-AS1	hsa-miR-132-3p	IRAK4	LUSC	0.224147144643434
RP11-314B1.2	hsa-miR-128-3p	CSF1	LUSC	0.22384973386367
U47924.31	hsa-miR-326	CD9	LUSC	0.223190568609182
RP11-372K14.2	hsa-miR-222-3p	CORO1A	LUSC	0.222634321009473
CTD-2410N18.4	hsa-miR-106a-5p	ULK1	LUSC	0.222163203206881
RP11-372K14.2	hsa-miR-222-3p	RECK	LUSC	0.221830609657193
RP11-372K14.2	hsa-miR-221-3p	ETS1	LUSC	0.221673198485585
RP11-372K14.2	hsa-miR-222-3p	ETS1	LUSC	0.221654069958144
AC074117.10	hsa-let-7b-5p	HMGA2	LUSC	0.22121781454869
RP5-1198O20.4	hsa-miR-92a-3p	ITGA5	LUSC	0.221151749932548
CARD8-AS1	hsa-miR-590-5p	RECK	LUSC	0.22093151711998
RP13-39P12.3	hsa-miR-148a-3p	INO80	LUSC	0.220797232923356
RP11-588K22.2	hsa-miR-107	LATS2	LUSC	0.220743927167734
DLX6-AS1	hsa-miR-139-5p	PIK3CA	LUSC	0.220622005996707
OIP5-AS1	hsa-miR-137	BMP7	LUSC	0.220201230617861
CTD-2410N18.4	hsa-miR-106a-5p	RUNX1	LUSC	0.220160737618199
SLFNL1-AS1	hsa-miR-31-5p	MPRIP	LUSC	0.220045935130563
FGD5-AS1	hsa-miR-378a-5p	TUSC2	LUSC	0.219739556456822
RP11-314B1.2	hsa-miR-130b-3p	PDGFRA	LUSC	0.219568885051672
SLFNL1-AS1	hsa-miR-424-5p	WEE1	LUSC	0.219505639626082
OIP5-AS1	hsa-miR-137	PAK2	LUSC	0.219326490616167
RP11-54O7.3	hsa-miR-185-5p	COL1A1	LUSC	0.219231579925901
SGMS1-AS1	hsa-miR-130b-3p	ZBTB4	LUSC	0.219156717521887
PCBP1-AS1	hsa-miR-203a-3p	ATM	LUSC	0.219083013804256
CTD-2369P2.5	hsa-miR-93-5p	ANG	LUSC	0.218702081887298
RP11-507K2.6	hsa-miR-142-3p	DOCK6	LUSC	0.218487582930364
HOXA-AS2	hsa-miR-106b-5p	TRIM8	LUSC	0.218136864681873
RP11-267M23.1	hsa-miR-139-5p	TPD52	LUSC	0.217921297086003
MALAT1	hsa-miR-503-5p	FBXW7	LUSC	0.217910842458938
RP11-158K1.3	hsa-miR-23a-3p	HIP1R	LUSC	0.21740958727094
AC009948.5	hsa-miR-203a-3p	IL15	LUSC	0.217058248612595
RP11-2E11.9	hsa-miR-134-5p	VEGFA	LUSC	0.2170365860237
OIP5-AS1	hsa-miR-7-5p	XIAP	LUSC	0.216709526963428
COL4A2-AS1	hsa-miR-106b-5p	TNFSF11	LUSC	0.216609011549319
C1RL-AS1	hsa-miR-16-5p	BBC3	LUSC	0.216596975679207
AC015849.16	hsa-miR-203a-3p	ATM	LUSC	0.216130747469467
SLFNL1-AS1	hsa-miR-33b-3p	SALL4	LUSC	0.216090020188322
LINC01278	hsa-miR-130b-3p	ITGB1	LUSC	0.215737928108009
RP11-314B1.2	hsa-miR-128-3p	NTRK3	LUSC	0.215599257191934
AC009133.12	hsa-miR-149-5p	MTHFR	LUSC	0.215463954417321
MEG3	hsa-miR-550a-5p	CPEB4	LUSC	0.215451682207266
RP11-372K14.2	hsa-miR-221-3p	KIT	LUSC	0.21526571957118
RP11-372K14.2	hsa-miR-221-3p	DKK2	LUSC	0.215036237827072
OIP5-AS1	hsa-miR-7-5p	TET2	LUSC	0.214946625332384
NORAD	hsa-miR-106a-5p	LIMK1	LUSC	0.214915396993845
SNHG3	hsa-miR-331-3p	ING5	LUSC	0.214505099326752
SPAG5-AS1	hsa-miR-22-3p	CRHR2	LUSC	0.214366388847873
RP11-314B1.2	hsa-miR-130b-3p	IGF1	LUSC	0.214357280720556
PIK3CD-AS1	hsa-miR-196b-5p	GATA6	LUSC	0.214349425570207
RP13-39P12.3	hsa-miR-148a-3p	MAP3K4	LUSC	0.21433850422399
SGMS1-AS1	hsa-miR-130b-3p	TP53INP1	LUSC	0.214334294309121
TRG-AS1	hsa-miR-98-5p	ITGB3	LUSC	0.214203596620788
OIP5-AS1	hsa-miR-137	ACO2	LUSC	0.214127946421059
KCNQ1OT1	hsa-miR-151a-3p	NTRK3	LUSC	0.214029588528754
NORAD	hsa-miR-106a-5p	ARID4B	LUSC	0.21380619099292
COL4A2-AS1	hsa-miR-106b-5p	PKD2	LUSC	0.213728742004545
KDM4A-AS1	hsa-miR-31-5p	IL25	LUSC	0.213392187135325
RP13-39P12.3	hsa-miR-148a-3p	MAP3K9	LUSC	0.213093830875149
COL4A2-AS1	hsa-miR-106a-5p	TIMP2	LUSC	0.213054330678564
OIP5-AS1	hsa-miR-137	EZH2	LUSC	0.212579319865703
THUMPD3-AS1	hsa-miR-29a-3p	CCNT2	LUSC	0.212458646283835
AC002456.2	hsa-miR-26a-1-3p	ABL2	LUSC	0.212450887046216
RP11-314B1.2	hsa-miR-128-3p	VEGFC	LUSC	0.212386458891334
CTC-479C5.10	hsa-miR-24-3p	IL4	LUSC	0.212341148968337
AC015849.16	hsa-miR-203a-3p	E2F3	LUSC	0.212302766505935
RP11-54O7.3	hsa-miR-128-1-5p	SNAI1	LUSC	0.212290203676704
RP11-834C11.4	hsa-let-7d-5p	COL3A1	LUSC	0.211961739439997
SGMS1-AS1	hsa-miR-130b-3p	CCDC6	LUSC	0.211840277338648
RP11-54O7.3	hsa-miR-185-5p	CAMK4	LUSC	0.211669955051235
RP11-54O7.3	hsa-miR-185-5p	MZB1	LUSC	0.211661462764662
SLFNL1-AS1	hsa-miR-31-5p	E2F2	LUSC	0.211645624394616
RP11-295P9.3	hsa-miR-1291	ERN1	LUSC	0.211539687032722
CTD-2410N18.4	hsa-miR-590-3p	APC	LUSC	0.211256752361762
SNHG12	hsa-miR-16-5p	ADORA2A	LUSC	0.211019834106584
LINC00856	hsa-miR-301a-3p	SERPINE1	LUSC	0.210775578632972
CTD-2410N18.4	hsa-miR-590-3p	FOSL2	LUSC	0.210686209208781
RP11-415J8.3	hsa-miR-550a-5p	CPEB4	LUSC	0.210657586881357
RP1-92O14.6	hsa-miR-143-3p	DNMT3A	LUSC	0.210442854312998
AC074117.10	hsa-let-7b-5p	CYP2J2	LUSC	0.210312663562613
LINC00969	hsa-miR-31-5p	IL25	LUSC	0.210060293164668
COL4A2-AS1	hsa-miR-106b-5p	ZBTB4	LUSC	0.210018272078022
RP13-39P12.3	hsa-miR-148b-3p	MAP3K9	LUSC	0.20992172347371
RP5-1198O20.4	hsa-miR-92a-3p	RGS5	LUSC	0.209878175167266
HOXA-AS2	hsa-miR-106b-5p	KAT2B	LUSC	0.209780737652971
KCNQ1OT1	hsa-miR-106a-5p	ULK1	LUSC	0.209610797107945
RP11-372K14.2	hsa-miR-221-3p	FASLG	LUSC	0.20960072163989
AC003991.3	hsa-miR-9-5p	STARD13	LUSC	0.209573794433498
RP11-507K2.6	hsa-miR-142-3p	LPP	LUSC	0.209479178840802
TRG-AS1	hsa-miR-183-5p	AANAT	LUSC	0.209445732475813
SNHG12	hsa-miR-16-5p	VEGFA	LUSC	0.209365972384749
RP11-421L21.3	hsa-miR-128-3p	GADD45A	LUSC	0.209047237166559
CASK-AS1	hsa-miR-142-3p	PTPN23	LUSC	0.20902299310445
OIP5-AS1	hsa-miR-137	TRIM13	LUSC	0.20885722431948
CASK-AS1	hsa-miR-142-3p	DOCK6	LUSC	0.20881507223369
AC015849.16	hsa-miR-203a-3p	E2F1	LUSC	0.20879930643171
RP11-372K14.2	hsa-miR-221-3p	TIMP3	LUSC	0.208797594337325
RP11-421L21.3	hsa-miR-128-3p	VEGFC	LUSC	0.208730090919777
AC093627.10	hsa-miR-25-3p	LATS2	LUSC	0.208605285945593
AC003991.3	hsa-miR-9-5p	NRP1	LUSC	0.208564321539918
SNHG16	hsa-let-7a-5p	RRM2	LUSC	0.20824245154953
LINC01915	hsa-miR-32-5p	TWIST1	LUSC	0.207903616125753
RP11-834C11.4	hsa-miR-98-5p	CCL5	LUSC	0.207871904666079
RP11-378J18.8	hsa-miR-335-5p	TNC	LUSC	0.207613056840472
CTD-2369P2.5	hsa-miR-93-5p	LATS2	LUSC	0.207591976539332
SNHG12	hsa-miR-23b-3p	HMGB2	LUSC	0.207455316819466
RP5-1198O20.4	hsa-miR-25-3p	LATS2	LUSC	0.207356775742866
RP11-362K14.5	hsa-let-7d-5p	DICER1	LUSC	0.207335212194357
RP11-372K14.2	hsa-miR-221-3p	ADAMTS6	LUSC	0.207316116105511
CTC-463N11.4	hsa-miR-26a-1-3p	ABL2	LUSC	0.207220975713477
PIK3CD-AS1	hsa-miR-19b-1-5p	KDR	LUSC	0.207175107787705
OIP5-AS1	hsa-miR-7-5p	BCL2	LUSC	0.207149259577634
EIF3J-AS1	hsa-miR-27a-3p	ZBTB10	LUSC	0.207014611826568
TUG1	hsa-miR-29a-3p	DNMT3B	LUSC	0.206924318278365
NORAD	hsa-miR-106b-5p	JAK1	LUSC	0.206577499387241
FLJ46284	hsa-miR-15b-5p	MMP9	LUSC	0.206359211909075
SLFNL1-AS1	hsa-miR-424-5p	E2F3	LUSC	0.206302779561397
C1orf132	hsa-miR-942-5p	SFRP4	LUSC	0.205972096808155
CTD-2369P2.5	hsa-miR-93-5p	KAT2B	LUSC	0.205951140367914
LINC-PINT	hsa-miR-149-5p	FASLG	LUSC	0.205784200821592
WFDC21P	hsa-miR-326	CD9	LUSC	0.20561900972023
KCNQ1OT1	hsa-miR-106a-5p	TIMP2	LUSC	0.205617920511347
RP11-304L19.13	hsa-miR-331-3p	ING5	LUSC	0.205607078966397
ZBED3-AS1	hsa-miR-149-5p	FGFR1	LUSC	0.205539740971805
RP5-1033H22.2	hsa-miR-128-1-5p	SNAI1	LUSC	0.205391055750058
RP1-283E3.8	hsa-let-7d-5p	AGO1	LUSC	0.205094214566251
SNHG12	hsa-miR-23a-3p	HOXB4	LUSC	0.205009688431171
CTC-524C5.2	hsa-miR-143-5p	ERBB3	LUSC	0.204833921110515
SNHG16	hsa-let-7a-5p	NRAS	LUSC	0.204823538736756
ANKRD10-IT1	hsa-miR-183-5p	RECK	LUSC	0.20480927094375
RP11-54O7.3	hsa-miR-331-3p	FHIT	LUSC	0.204789924872303
TRG-AS1	hsa-miR-183-5p	DKK3	LUSC	0.204683712813569
LINC01358	hsa-miR-378a-3p	RUNX1	LUSC	0.204630700422132
RP5-899E9.1	hsa-miR-98-5p	IGF1	LUSC	0.204456151418536
NORAD	hsa-miR-106a-5p	MFN2	LUSC	0.204319561196502
RP11-244H3.1	hsa-miR-296-3p	STAT5A	LUSC	0.20429453477091
RP11-507K2.6	hsa-miR-142-3p	ROCK2	LUSC	0.204190803364767
RP11-588K22.2	hsa-miR-107	FOXO1	LUSC	0.204125290375432
AC003991.3	hsa-miR-9-5p	CD34	LUSC	0.204068211870706
RP11-436K8.1	hsa-miR-345-5p	NTRK3	LUSC	0.203819088653364
RP11-73M18.8	hsa-miR-148a-3p	MAP3K4	LUSC	0.203279352443016
CFLAR-AS1	hsa-miR-424-5p	KDR	LUSC	0.203103455182795
NORAD	hsa-miR-106b-5p	CLIP1	LUSC	0.203029836495991
SNHG12	hsa-miR-23a-3p	HMGB2	LUSC	0.202769172473716
RNASEH1-AS1	hsa-miR-378a-5p	TUSC2	LUSC	0.202709525012501
AC015849.16	hsa-miR-203a-3p	KIF2A	LUSC	0.202518811078361
EIF3J-AS1	hsa-miR-27a-3p	PRKAA2	LUSC	0.202424310611346
SNHG16	hsa-let-7e-5p	PLK1	LUSC	0.20238520186829
TUG1	hsa-miR-29b-3p	HDAC4	LUSC	0.202033659307068
RP11-378J18.8	hsa-miR-335-5p	FMNL3	LUSC	0.202008663067898
KDM4A-AS1	hsa-miR-31-5p	SP7	LUSC	0.201787935144591
RP11-588K22.2	hsa-miR-103a-3p	ID2	LUSC	0.201770271648746
RP11-73M18.8	hsa-miR-148a-3p	BAX	LUSC	0.201726425779679
EIF3J-AS1	hsa-miR-27a-3p	PHLPP2	LUSC	0.201579049007355
FLJ46284	hsa-miR-15b-5p	KDR	LUSC	0.201311783841955
PINK1-AS	hsa-miR-27b-3p	ROR1	LUSC	0.201304671941415
KDM4A-AS1	hsa-miR-31-5p	BAP1	LUSC	0.201253029607671
RP5-899E9.1	hsa-miR-98-5p	ITGB3	LUSC	0.200784432553428
LINC00856	hsa-miR-301a-3p	PTEN	LUSC	0.200266176059028
CASK-AS1	hsa-miR-142-3p	LPP	LUSC	0.200233306546023
AC016747.3	hsa-miR-942-5p	SFRP4	LUSC	0.200096462108833
RGS5	hsa-miR-214-5p	CDK3	LUSC	0.200003147833576
AC015849.16	hsa-miR-203a-3p	NR2C2	LUSC	0.199943727609162
SNHG12	hsa-miR-23a-3p	FOXA1	LUSC	0.199795848380535
C1RL-AS1	hsa-miR-16-5p	CCND1	LUSC	0.199720234992409
COL4A2-AS1	hsa-miR-106a-5p	ATM	LUSC	0.199449449943811
NORAD	hsa-miR-106b-5p	BACH1	LUSC	0.199285496926126
RP11-656D10.7	hsa-miR-185-5p	SMAD7	LUSC	0.199279825310901
SNHG12	hsa-miR-23a-3p	APAF1	LUSC	0.19925820865921
SNHG16	hsa-let-7e-5p	EZH2	LUSC	0.199135501770362
SNHG16	hsa-let-7a-5p	E2F6	LUSC	0.199044188412445
LINC00958	hsa-miR-181b-5p	VSNL1	LUSC	0.198924061221008
LRRC75A-AS1	hsa-miR-145-5p	APH1A	LUSC	0.198909065259861
RP11-73M18.8	hsa-miR-148a-3p	CDC25B	LUSC	0.198783490501288
AC015849.16	hsa-miR-203a-3p	LASP1	LUSC	0.198678542278642
RP11-314B1.2	hsa-miR-128-3p	IGF1	LUSC	0.198583560351362
KDM4A-AS1	hsa-miR-31-5p	E2F2	LUSC	0.198491899037162
RP11-834C11.4	hsa-miR-98-5p	PBX3	LUSC	0.19843445495183
RP11-161H23.9	hsa-let-7b-5p	EZH2	LUSC	0.198384616541199
LINC01278	hsa-miR-130b-3p	ZBTB4	LUSC	0.198107447656063
COL4A2-AS1	hsa-miR-106b-5p	TRIM8	LUSC	0.197949462519328
RP11-352G18.2	hsa-let-7b-5p	EZH2	LUSC	0.197879266273086
TUG1	hsa-miR-29b-3p	ABL1	LUSC	0.197667121976699
AC017060.1	hsa-miR-942-5p	CDKN1A	LUSC	0.197400985105169
RP11-588K22.2	hsa-miR-103a-3p	CAV1	LUSC	0.197105273516608
RP11-372K14.2	hsa-miR-221-3p	MMP2	LUSC	0.197075445028247
RP11-57H12.5	hsa-miR-424-5p	AGO1	LUSC	0.197025711004604
NFYC-AS1	hsa-miR-27a-5p	GRIA4	LUSC	0.19692621519735
LINC00707	hsa-miR-30b-3p	ADAM12	LUSC	0.196843137369773
RP11-299J3.8	hsa-miR-424-5p	WEE1	LUSC	0.196782284913513
ZFPM2-AS1	hsa-miR-20b-5p	CDKN1A	LUSC	0.19674067334784
RP13-39P12.3	hsa-miR-148a-3p	DNMT3B	LUSC	0.196691405115283
RP11-324L17.1	hsa-miR-708-5p	MMP2	LUSC	0.19664682397823
LINC00958	hsa-miR-181b-5p	PDCD10	LUSC	0.196635312230551
LINC01358	hsa-miR-378a-3p	SUFU	LUSC	0.196555842219759
TUG1	hsa-miR-29b-3p	CDH1	LUSC	0.196378771742801
